12639,Empresa_1,4654,2018-01-20 06:13:53.903,1,0,286122,9110821,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:14:53.883,1,1,285799,9111005,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:15:54.003,1,1,285732,9111040,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:16:53.313,1,1,285715,9111195,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:17:52.220,1,0,285715,9111195,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:18:52.637,1,1,285427,9110515,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:19:51.853,1,0,285427,9110515,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:20:51.180,1,1,285314,9110101,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:21:50.053,1,1,285630,9110024,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:22:50.173,1,1,285482,9109141,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:23:49.577,1,1,285455,9108630,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:24:48.887,1,1,285028,9108756,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:25:47.667,1,0,285028,9108756,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:26:47.913,1,1,284961,9108774,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:27:47.317,1,1,284964,9108775,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:28:46.643,1,1,284964,9108777,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:29:45.313,1,1,284963,9108780,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:30:45.760,1,1,284852,9108808,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:31:45.290,1,1,284407,9109049,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:32:44.727,1,1,284513,9109433,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:33:44.050,1,1,284581,9109680,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:34:43.330,1,1,284656,9109973,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:35:42.657,1,1,285088,9110055,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:36:41.823,1,1,285332,9110141,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:37:41.133,1,0,285332,9110141,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:38:40.460,1,1,285440,9110535,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:39:39.770,1,1,285670,9110943,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:40:38.643,1,1,285939,9110898,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:41:38.967,1,1,286095,9110816,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:42:38.247,1,0,286095,9110816,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 06:43:37.587,1,1,286913,9110363,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:03:35.070,1,1,291003,9112601,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:04:34.177,1,1,291246,9112658,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:05:33.270,1,1,291399,9113128,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:06:31.957,1,0,291399,9113128,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:07:31.563,1,1,291775,9113705,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:08:31.217,1,0,291775,9113705,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:09:31.057,1,1,291752,9114281,NULL,NULL,NULL,NULL,NULL
